Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
04-12-2023_group4_L,2023-04-13 10:27:33,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,40.906,40.906,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,41.161,41.161,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,42.151,42.151,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,43.661,43.661,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,44.161,44.161,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,44.633,44.633,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,44.663,44.663,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,44.903,44.903,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,45.866,45.866,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,45.911,45.911,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,46.906,46.906,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,48.122,48.122,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,48.411,48.411,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,49.367,49.367,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,49.378,49.378,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,49.622,49.622,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,49.657,49.657,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,49.664,49.664,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,50.154,50.154,NA,,
03-27-2023_group3_L,2023-03-30 16:24:07,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_L.mp4,1800.660,25.0,No focal subject,C,,,POINT,50.161,50.161,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,50.407,50.407,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,51.056,51.056,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,51.401,51.401,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,51.640,51.640,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,51.659,51.659,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,52.153,52.153,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,52.162,52.162,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,52.618,52.618,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,52.657,52.657,NA,,
02-27-2023_21dpf_R,2023-03-02 16:09:51,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,53.153,53.153,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,53.157,53.157,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,53.158,53.158,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,54.153,54.153,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,54.403,54.403,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,54.620,54.620,NA,,
04-01-2023_group4_R_premiere,2023-04-04 13:34:48,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_R_premiere.mp4,1800.790,25.0,No focal subject,C,,,POINT,55.613,55.613,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,55.663,55.663,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,56.657,56.657,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,56.851,56.851,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,56.903,56.903,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,57.161,57.161,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,57.657,57.657,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,58.016,58.016,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,58.401,58.401,NA,,
03-01-2023_group1_R,2023-03-07 10:22:13,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,58.625,58.625,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,58.872,58.872,NA,,
04-01-2023_group4_R_premiere,2023-04-04 13:34:48,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_R_premiere.mp4,1800.790,25.0,No focal subject,C,,,POINT,59.113,59.113,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,59.120,59.120,NA,,
02-27-2023_21dpf_R,2023-03-02 16:09:51,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,59.163,59.163,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,59.662,59.662,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,59.903,59.903,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,60.406,60.406,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,60.501,60.501,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,61.401,61.401,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,61.868,61.868,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,62.120,62.120,NA,,
04-03-2023_group4_R,2023-04-06 16:30:56,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_r.mp4,1800.790,25.0,No focal subject,C,,,POINT,62.401,62.401,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,62.407,62.407,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,62.657,62.657,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,63.130,63.130,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,63.157,63.157,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,63.406,63.406,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,63.905,63.905,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,64.405,64.405,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,64.906,64.906,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,64.907,64.907,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,65.130,65.130,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,65.157,65.157,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,66.402,66.402,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,66.905,66.905,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,67.653,67.653,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,68.126,68.126,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,68.620,68.620,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,68.655,68.655,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,69.014,69.014,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,69.501,69.501,NA,,
04-08-2023_group3_R,2023-04-10 11:06:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,69.661,69.661,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,70.653,70.653,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,70.869,70.869,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,70.910,70.910,NA,,
03-27-2023_group4_R,2023-03-31 10:52:26,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_R.mp4,1800.830,25.0,No focal subject,C,,,POINT,71.112,71.112,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,71.409,71.409,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,71.662,71.662,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,73.116,73.116,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,73.161,73.161,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,74.153,74.153,NA,,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,74.590,74.590,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,74.619,74.619,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,74.867,74.867,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,75.003,75.003,NA,,
03-01-2023_group1_R,2023-03-07 10:22:13,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,75.369,75.369,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,75.405,75.405,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,76.631,76.631,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,76.635,76.635,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,76.914,76.914,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,77.153,77.153,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,L,,,POINT,77.514,77.514,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,78.407,78.407,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,79.157,79.157,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,79.159,79.159,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,79.368,79.368,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,79.418,79.418,NA,,
